"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","state","choice","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","two_arm_score","jar","bead","previous_bead","correct","lowH_score","highH_score","total_bonus"
"image-keyboard-response","223","143558","0.0-7.0-8.0-1.0-1.4","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","224","144063","0.0-7.0-8.0-1.0-2.4","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","225","144147","0.0-7.0-8.0-1.0-0.5","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","83","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","5","","2","","","","","","","","","2","2","1","true","","",""
"image-keyboard-response","226","144451","0.0-7.0-8.0-1.0-1.5","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","227","144964","0.0-7.0-8.0-1.0-2.5","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","228","145041","0.0-7.0-8.0-1.0-0.6","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","75","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","6","","1","","","","","","","","","1","1","2","true","","",""
"image-keyboard-response","229","145351","0.0-7.0-8.0-1.0-1.6","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","230","145863","0.0-7.0-8.0-1.0-2.6","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","231","145936","0.0-7.0-8.0-1.0-0.7","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","71","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","7","","2","","","","","","","","","2","2","1","true","","",""
"image-keyboard-response","232","146250","0.0-7.0-8.0-1.0-1.7","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","233","146762","0.0-7.0-8.0-1.0-2.7","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","234","146797","0.0-7.0-8.0-1.0-0.8","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","34","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","8","","1","","","","","","","","","1","1","2","true","","",""
"image-keyboard-response","235","147104","0.0-7.0-8.0-1.0-1.8","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","236","147621","0.0-7.0-8.0-1.0-2.8","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","237","147711","0.0-7.0-8.0-1.0-0.9","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","89","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","9","","2","","","","","","","","","2","2","1","true","","",""
"image-keyboard-response","238","148024","0.0-7.0-8.0-1.0-1.9","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","239","148538","0.0-7.0-8.0-1.0-2.9","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","240","148599","0.0-7.0-8.0-1.0-0.10","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","61","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","10","","1","","","","","","","","","1","1","2","true","","",""
"image-keyboard-response","241","148909","0.0-7.0-8.0-1.0-1.10","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","242","149420","0.0-7.0-8.0-1.0-2.10","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","243","149446","0.0-7.0-8.0-1.0-0.11","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","24","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","11","","2","","","","","","","","","2","1","1","false","","",""
"image-keyboard-response","244","149762","0.0-7.0-8.0-1.0-1.11","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","245","150270","0.0-7.0-8.0-1.0-2.11","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","246","151158","0.0-7.0-8.0-2.0","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","887",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","10",""
"instructions","247","154814","0.0-7.0-9.0","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","3654","","","","[{""page_index"":0,""viewing_time"":3654}]","","","","","","","","","","","","","","","","","","","","","","","","","0.88"
"instructions","248","156939","0.0-8.0","60520f7b38610f36b366a806","6359551218e5c682346227eb","0f41acd1g41o","2124","","","","[{""page_index"":0,""viewing_time"":1307},{""page_index"":1,""viewing_time"":817}]","","","","","","","","","","","","","","","","","","","","","","","","",""
