"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","lowH_score","highH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","two_arm_score","total_bonus"
"image-keyboard-response","79","184634","0.0-4.0-6.0-1.0-2.0","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","80","184995","0.0-4.0-6.0-1.0-0.1","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","360","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","1","2","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","81","185297","0.0-4.0-6.0-1.0-1.1","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","82","185799","0.0-4.0-6.0-1.0-2.1","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","83","185858","0.0-4.0-6.0-1.0-0.2","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","58","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","2","2","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","84","186162","0.0-4.0-6.0-1.0-1.2","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","85","186664","0.0-4.0-6.0-1.0-2.2","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","86","187423","0.0-4.0-6.0-1.0-0.3","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","759","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","3","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","87","187729","0.0-4.0-6.0-1.0-1.3","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","88","188233","0.0-4.0-6.0-1.0-2.3","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","89","188502","0.0-4.0-6.0-1.0-0.4","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","268","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","4","2","1","2","1","true","","","","","","","","","","","",""
"image-keyboard-response","90","188806","0.0-4.0-6.0-1.0-1.4","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","91","189311","0.0-4.0-6.0-1.0-2.4","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","92","189952","0.0-4.0-6.0-1.0-0.5","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","640","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","5","2","2","1","2","true","","","","","","","","","","","",""
"image-keyboard-response","93","190258","0.0-4.0-6.0-1.0-1.5","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","94","190764","0.0-4.0-6.0-1.0-2.5","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","95","191046","0.0-4.0-6.0-1.0-0.6","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","281","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","6","2","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","96","191349","0.0-4.0-6.0-1.0-1.6","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","97","191853","0.0-4.0-6.0-1.0-2.6","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","98","191923","0.0-4.0-6.0-1.0-0.7","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","68","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","7","2","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","99","192229","0.0-4.0-6.0-1.0-1.7","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","100","192736","0.0-4.0-6.0-1.0-2.7","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","101","193024","0.0-4.0-6.0-1.0-0.8","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","287","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","8","2","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","102","193326","0.0-4.0-6.0-1.0-1.8","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","103","193829","0.0-4.0-6.0-1.0-2.8","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","104","193978","0.0-4.0-6.0-1.0-0.9","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","148","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","9","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","105","194281","0.0-4.0-6.0-1.0-1.9","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","106","194783","0.0-4.0-6.0-1.0-2.9","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","107","194827","0.0-4.0-6.0-1.0-0.10","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","44","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","10","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","108","195129","0.0-4.0-6.0-1.0-1.10","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","109","195633","0.0-4.0-6.0-1.0-2.10","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","110","195706","0.0-4.0-6.0-1.0-0.11","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","72","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","11","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","111","196011","0.0-4.0-6.0-1.0-1.11","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","112","196514","0.0-4.0-6.0-1.0-2.11","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","113","196675","0.0-4.0-6.0-1.0-0.12","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","160","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","12","2","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","114","196979","0.0-4.0-6.0-1.0-1.12","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","115","197483","0.0-4.0-6.0-1.0-2.12","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","116","197785","0.0-4.0-6.0-1.0-0.13","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","302","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","13","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","117","198089","0.0-4.0-6.0-1.0-1.13","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","118","198593","0.0-4.0-6.0-1.0-2.13","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","119","198663","0.0-4.0-6.0-1.0-0.14","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","69","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","14","2","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","120","198965","0.0-4.0-6.0-1.0-1.14","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","121","199467","0.0-4.0-6.0-1.0-2.14","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","122","199671","0.0-4.0-6.0-1.0-0.15","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","203","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","15","2","1","2","1","true","","","","","","","","","","","",""
"image-keyboard-response","123","199974","0.0-4.0-6.0-1.0-1.15","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","124","200476","0.0-4.0-6.0-1.0-2.15","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","125","200503","0.0-4.0-6.0-1.0-0.16","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","25","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","16","2","1","1","1","true","","","","","","","","","","","",""
"image-keyboard-response","126","200805","0.0-4.0-6.0-1.0-1.16","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","127","201309","0.0-4.0-6.0-1.0-2.16","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","128","201428","0.0-4.0-6.0-1.0-0.17","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","118","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","17","2","2","1","2","true","","","","","","","","","","","",""
"image-keyboard-response","129","201732","0.0-4.0-6.0-1.0-1.17","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","130","202238","0.0-4.0-6.0-1.0-2.17","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","131","202500","0.0-4.0-6.0-1.0-0.18","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","261","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","18","2","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","132","202806","0.0-4.0-6.0-1.0-1.18","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","133","203308","0.0-4.0-6.0-1.0-2.18","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","134","203482","0.0-4.0-6.0-1.0-0.19","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","172","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","19","2","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","135","203788","0.0-4.0-6.0-1.0-1.19","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","136","204294","0.0-4.0-6.0-1.0-2.19","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","137","204305","0.0-4.0-6.0-1.0-0.20","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","11","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","20","2","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","138","204607","0.0-4.0-6.0-1.0-1.20","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","139","205119","0.0-4.0-6.0-1.0-2.20","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","140","205468","0.0-4.0-6.0-1.0-0.21","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","348","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","21","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","141","205772","0.0-4.0-6.0-1.0-1.21","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","142","206276","0.0-4.0-6.0-1.0-2.21","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","143","206378","0.0-4.0-6.0-1.0-0.22","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","101","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","22","2","2","2","2","true","","","","","","","","","","","",""
"image-keyboard-response","144","206680","0.0-4.0-6.0-1.0-1.22","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","145","207182","0.0-4.0-6.0-1.0-2.22","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","146","207227","0.0-4.0-6.0-1.0-0.23","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","44","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","23","2","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","147","207530","0.0-4.0-6.0-1.0-1.23","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","148","208032","0.0-4.0-6.0-1.0-2.23","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","149","208133","0.0-4.0-6.0-1.0-0.24","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","100","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","24","2","2","2","1","false","","","","","","","","","","","",""
"image-keyboard-response","150","208434","0.0-4.0-6.0-1.0-1.24","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","151","208940","0.0-4.0-6.0-1.0-2.24","5c35132e48ad2900017e535e","635ab8fc87ce89828e04cd4e","635abec4b86960c1ce0b684f","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
