"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","state","choice","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","two_arm_score","jar","bead","previous_bead","correct","lowH_score","highH_score","total_bonus"
"image-keyboard-response","3312","3731477","0.0-7.0-8.0-1.0-2.300","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3313","3732396","0.0-7.0-8.0-1.0-0.301","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","918","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","301","","2","","","","","","","","","2","1","1","false","","",""
"image-keyboard-response","3314","3732708","0.0-7.0-8.0-1.0-1.301","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3315","3733220","0.0-7.0-8.0-1.0-2.301","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3316","3733508","0.0-7.0-8.0-1.0-0.302","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","284","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","302","","1","","","","","","","","","1","2","1","false","","",""
"image-keyboard-response","3317","3733826","0.0-7.0-8.0-1.0-1.302","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3318","3734339","0.0-7.0-8.0-1.0-2.302","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3319","3734452","0.0-7.0-8.0-1.0-0.303","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","112","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","303","","2","","","","","","","","","2","2","2","true","","",""
"image-keyboard-response","3320","3734757","0.0-7.0-8.0-1.0-1.303","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3321","3735269","0.0-7.0-8.0-1.0-2.303","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3322","3735410","0.0-7.0-8.0-1.0-0.304","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","138","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","304","","1","","","","","","","","","1","1","2","true","","",""
"image-keyboard-response","3323","3735719","0.0-7.0-8.0-1.0-1.304","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3324","3736234","0.0-7.0-8.0-1.0-2.304","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3325","3736435","0.0-7.0-8.0-1.0-0.305","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","199","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","305","","2","","","","","","","","","2","2","1","true","","",""
"image-keyboard-response","3326","3736748","0.0-7.0-8.0-1.0-1.305","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3327","3737260","0.0-7.0-8.0-1.0-2.305","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3328","3737387","0.0-7.0-8.0-1.0-0.306","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","124","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","306","","1","","","","","","","","","1","1","2","true","","",""
"image-keyboard-response","3329","3737700","0.0-7.0-8.0-1.0-1.306","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3330","3738213","0.0-7.0-8.0-1.0-2.306","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3331","3738396","0.0-7.0-8.0-1.0-0.307","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","181","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","307","","2","","","","","","","","","2","2","1","true","","",""
"image-keyboard-response","3332","3738710","0.0-7.0-8.0-1.0-1.307","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3333","3739222","0.0-7.0-8.0-1.0-2.307","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3334","3739420","0.0-7.0-8.0-1.0-0.308","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","196","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","308","","1","","","","","","","","","1","1","2","true","","",""
"image-keyboard-response","3335","3739737","0.0-7.0-8.0-1.0-1.308","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3336","3740248","0.0-7.0-8.0-1.0-2.308","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3337","3740333","0.0-7.0-8.0-1.0-0.309","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","83","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","309","","2","","","","","","","","","2","2","1","true","","",""
"image-keyboard-response","3338","3740648","0.0-7.0-8.0-1.0-1.309","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3339","3741159","0.0-7.0-8.0-1.0-2.309","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3340","3741379","0.0-7.0-8.0-1.0-0.310","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","217","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","310","","1","","","","","","","","","1","1","2","true","","",""
"image-keyboard-response","3341","3741684","0.0-7.0-8.0-1.0-1.310","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3342","3742192","0.0-7.0-8.0-1.0-2.310","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3343","3742300","0.0-7.0-8.0-1.0-0.311","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","104","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","311","","2","","","","","","","","","2","2","1","true","","",""
"image-keyboard-response","3344","3742610","0.0-7.0-8.0-1.0-1.311","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3345","3743123","0.0-7.0-8.0-1.0-2.311","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3346","3744693","0.0-7.0-8.0-1.0-0.312","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","1565","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","312","","2","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","3347","3744999","0.0-7.0-8.0-1.0-1.312","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3348","3745512","0.0-7.0-8.0-1.0-2.312","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3349","3746893","0.0-7.0-8.0-1.0-0.313","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","1375","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","313","","2","","","","","","","","","2","1","1","false","","",""
"image-keyboard-response","3350","3747210","0.0-7.0-8.0-1.0-1.313","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3351","3747718","0.0-7.0-8.0-1.0-2.313","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3352","3749749","0.0-7.0-8.0-1.0-0.314","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","2026","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","314","","1","","","","","","","","","1","2","1","false","","",""
"image-keyboard-response","3353","3750056","0.0-7.0-8.0-1.0-1.314","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3354","3750572","0.0-7.0-8.0-1.0-2.314","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3355","3750627","0.0-7.0-8.0-1.0-0.315","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","52","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","315","","2","","","","","","","","","2","2","2","true","","",""
"image-keyboard-response","3356","3750930","0.0-7.0-8.0-1.0-1.315","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3357","3751434","0.0-7.0-8.0-1.0-2.315","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3358","3751612","0.0-7.0-8.0-1.0-0.316","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","176","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","316","","1","","","","","","","","","1","1","2","true","","",""
"image-keyboard-response","3359","3751927","0.0-7.0-8.0-1.0-1.316","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3360","3752437","0.0-7.0-8.0-1.0-2.316","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3361","3753180","0.0-7.0-8.0-1.0-0.317","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","741","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","317","","1","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","3362","3753491","0.0-7.0-8.0-1.0-1.317","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3363","3754000","0.0-7.0-8.0-1.0-2.317","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3364","3754564","0.0-7.0-8.0-1.0-0.318","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","561","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","318","","2","","","","","","","","","1","2","2","true","","",""
"image-keyboard-response","3365","3754879","0.0-7.0-8.0-1.0-1.318","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3366","3755391","0.0-7.0-8.0-1.0-2.318","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3367","3755917","0.0-7.0-8.0-1.0-0.319","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","523","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","319","","1","","","","","","","","","2","2","2","false","","",""
"image-keyboard-response","3368","3756233","0.0-7.0-8.0-1.0-1.319","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3369","3756745","0.0-7.0-8.0-1.0-2.319","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3370","3757965","0.0-7.0-8.0-1.0-0.320","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","1216","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","320","","1","","","","","","","","","1","1","2","true","","",""
"image-keyboard-response","3371","3758281","0.0-7.0-8.0-1.0-1.320","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3372","3758790","0.0-7.0-8.0-1.0-2.320","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3373","3758890","0.0-7.0-8.0-1.0-0.321","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","99","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","321","","2","","","","","","","","","2","1","1","false","","",""
"image-keyboard-response","3374","3759202","0.0-7.0-8.0-1.0-1.321","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3375","3759710","0.0-7.0-8.0-1.0-2.321","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3376","3759957","0.0-7.0-8.0-1.0-0.322","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","242","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","322","","1","","","","","","","","","1","1","1","true","","",""
"image-keyboard-response","3377","3760266","0.0-7.0-8.0-1.0-1.322","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3378","3760773","0.0-7.0-8.0-1.0-2.322","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3379","3763210","0.0-7.0-8.0-1.0-0.323","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","2435","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","323","","1","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","3380","3763517","0.0-7.0-8.0-1.0-1.323","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3381","3764027","0.0-7.0-8.0-1.0-2.323","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3382","3764645","0.0-7.0-8.0-1.0-0.324","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","615","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","324","","1","","","","","","","","","1","1","2","true","","",""
"image-keyboard-response","3383","3764955","0.0-7.0-8.0-1.0-1.324","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3384","3765467","0.0-7.0-8.0-1.0-2.324","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3385","3767701","0.0-7.0-8.0-1.0-0.325","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","2230","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","325","","2","","","","","","","","","2","2","1","true","","",""
"image-keyboard-response","3386","3768010","0.0-7.0-8.0-1.0-1.325","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3387","3768520","0.0-7.0-8.0-1.0-2.325","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3388","3768525","0.0-7.0-8.0-1.0-0.326","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","3","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","326","","2","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","3389","3768829","0.0-7.0-8.0-1.0-1.326","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3390","3769340","0.0-7.0-8.0-1.0-2.326","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3391","3769941","0.0-7.0-8.0-1.0-0.327","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","597","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","327","","2","","","","","","","","","2","2","1","true","","",""
"image-keyboard-response","3392","3770255","0.0-7.0-8.0-1.0-1.327","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3393","3770767","0.0-7.0-8.0-1.0-2.327","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3394","3771397","0.0-7.0-8.0-1.0-0.328","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","626","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","328","","2","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","3395","3771713","0.0-7.0-8.0-1.0-1.328","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3396","3772224","0.0-7.0-8.0-1.0-2.328","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3397","3772779","0.0-7.0-8.0-1.0-0.329","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","554","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","329","","1","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","3398","3773089","0.0-7.0-8.0-1.0-1.329","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3399","3773594","0.0-7.0-8.0-1.0-2.329","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3400","3773717","0.0-7.0-8.0-1.0-0.330","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","118","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","330","","2","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","3401","3774027","0.0-7.0-8.0-1.0-1.330","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3402","3774535","0.0-7.0-8.0-1.0-2.330","6102c843811b2ec9d92767ad","635ab8fc87ce89828e04cd4d","635ac4c6ac6515f784d6b491","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","",""
